GEOID10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,COUNT,Shape_Leng,Shape_Area
53057940600,2611617,6330448,48.4991312,-122.6034838,1530,0.159976222,0.001088275
53057940700,1449903,309455,48.5139077,-122.6243039,1562,0.071386122,0.000214146
53057940800,30837999,5261452,48.4153943,-122.536396,3010,0.440608403,0.004385622
53009002300,289815382,70702,47.9733074,-123.0081086,3983,1.326557296,0.034914755
53009002100,3772487,0,48.0787169,-123.1003901,3523,0.144493152,0.000455334
53009001300,9973583,0,48.1042623,-123.3699856,3090,0.174115989,0.001204389
53009000300,59398491,93589,47.9449759,-124.3706807,4695,0.608192158,0.007162634
53009000800,3141599,0,48.1177899,-123.4627235,4181,0.100026223,0.000379471
53009001800,220971274,0,47.9917993,-123.1919637,2739,0.8853768,0.026626553
53009000700,12320041,67797,48.116665,-123.4911355,3534,0.414205476,0.001496418
53009001500,510592040,2172267,47.9309379,-123.3680309,2072,1.462171491,0.061762249
53009000900,2322893,0,48.1144149,-123.4452283,2806,0.084552726,0.000280562
53009001400,92581669,79300,48.071002,-123.3477931,4510,0.598799853,0.011180399
53009001700,32362718,0,48.117154,-123.1691051,4670,0.596538463,0.003909022
53009000600,1066280483,24572767,48.0027435,-123.8208473,3370,2.744443017,0.131453102
53009001200,6621294,0,48.100011,-123.4113794,3771,0.129719733,0.000799508
53009002000,20728904,0,48.060958,-123.1164953,5202,0.526362603,0.002501694
53009000200,928790678,32608375,48.1797346,-124.4116596,1783,2.70393149,0.116281625
53009001900,37295770,0,48.1105396,-123.1040156,5693,0.515699764,0.004504301
53009001100,11068355,5715,48.0792075,-123.4393479,2969,0.210369701,0.001336571
53009940000,110351691,462073,48.3338551,-124.635404,1414,0.87267386,0.013440539
53009001600,21597078,0,48.1067354,-123.2334419,3164,0.299384832,0.002608142
53045960400,119793732,21982874,47.3961724,-122.8490073,8817,0.710550403,0.016891973
53045961300,177337298,7856281,47.1188448,-123.1622201,3276,0.88560357,0.021952855
53045960200,588605184,46942822,47.2792008,-123.2810419,5743,2.407095411,0.07555537
53045960600,50194550,712883,47.2345955,-123.154739,5429,0.490655332,0.006047813
53045960700,1936148,0,47.2244603,-123.1194547,1754,0.083646036,0.000229945
53045960800,13562644,1567016,47.2327807,-123.0915363,4014,0.224780281,0.00179701
53045960900,5661743,0,47.2015548,-123.108283,4794,0.136586712,0.000672124
53045961000,58621333,10557472,47.1837511,-123.0244806,4852,0.65691227,0.008209534
53045940000,21255702,570419,47.3337631,-123.1578005,730,0.299518596,0.002597501
53045960500,124897518,19032748,47.3314518,-123.0440621,4888,0.783566025,0.017127151
53045961100,105808568,56536318,47.2371566,-122.9217768,5791,0.828631885,0.01928272
53045961200,65367568,8148514,47.2986031,-122.9635943,3743,0.622072213,0.008742926
53045960300,228343095,44809998,47.4443345,-122.9860812,6144,0.835955043,0.032574659
53045960100,923493647,18528554,47.4624198,-123.3113504,724,1.846628194,0.112371368
53009001000,1778916,0,48.1119597,-123.4287397,2477,0.074371781,0.00021485
53009000400,1060485949,7078054,48.0130485,-124.3181458,1758,3.1360589,0.128693628
53009990100,0,2347457365,48.2311746,-123.9387904,0,7.452586139,0.284160265
53011041008,2580923,0,45.6866727,-122.6905884,3754,0.07622917,0.000298092
53011041003,3346707,70154,45.6624939,-122.6812109,3968,0.095302918,0.000394474
53011041005,36553647,22054840,45.686038,-122.7398063,2370,0.453680366,0.006769719
53011041105,4604522,0,45.6705344,-122.6177315,5206,0.107046181,0.000531663
53011041107,2031926,0,45.6714148,-122.5911988,2504,0.063621163,0.00023462
53011041323,2076879,0,45.6112782,-122.5149151,5458,0.070092762,0.000239557
53011040101,334024924,16633554,45.9208027,-122.364764,5154,1.141970066,0.040670374
53011041325,4758376,986256,45.5885856,-122.4799189,5059,0.139719455,0.000662351
53011040905,26255192,117072,45.7534052,-122.7001427,3157,0.269493895,0.003049491
53011040908,4384811,0,45.7037379,-122.6921501,6161,0.096895276,0.000506591
53011040803,3771996,0,45.7000324,-122.6384128,5035,0.096669871,0.000435762
53011040907,5443148,371662,45.7143605,-122.7153747,4661,0.123980072,0.000671939
53011041110,3087805,11892,45.6547166,-122.6262557,5849,0.089109502,0.000357805
53011041007,1966369,0,45.673644,-122.6749756,3066,0.073581362,0.00022706
53011041600,2774568,0,45.6383757,-122.6185119,3603,0.104231955,0.000320185
53011040904,4220977,0,45.7028825,-122.6682987,5797,0.116101845,0.000487656
53011041201,4131671,402894,45.6087262,-122.5642452,6339,0.115342336,0.000523031
53011041203,3906352,0,45.6458379,-122.5818044,4543,0.108290201,0.000450852
53011041206,3098992,0,45.6308009,-122.5689424,5535,0.081894184,0.000357576
53011041318,3463490,7161,45.63202,-122.5371637,4733,0.101371896,0.000400452
53011041321,3998177,0,45.6288961,-122.4888455,2808,0.113986746,0.000461312
53011041309,2938509,60054,45.6031844,-122.5365721,4802,0.098286644,0.000345825
53011041310,3535539,572854,45.5970739,-122.5155923,4746,0.124525382,0.00047377
53011041700,1133332,0,45.6411339,-122.6398121,3919,0.062909194,0.000130792
53011041800,1500023,0,45.645367,-122.6533654,4037,0.055489466,0.000173124
53011041900,1176296,0,45.6467352,-122.6663486,2056,0.057652711,0.000135764
53011042000,698152,0,45.6522495,-122.6757548,1603,0.046535784,8.05864E-05
53011042100,1316315,0,45.6452068,-122.6798973,3155,0.050878327,0.000151921
53011042300,1203815,0,45.635726,-122.6790964,2858,0.049754878,0.000138914
53011040302,58570471,6581550,45.807916,-122.7294069,6256,0.452403012,0.007541185
53011040910,6958356,0,45.7336312,-122.6709018,4369,0.133332273,0.000804344
53011040412,3935039,0,45.7386229,-122.6499865,4333,0.095017409,0.000454908
53011040414,12712368,0,45.7946363,-122.5749672,5935,0.183268276,0.00147106
53011040416,20044063,102869,45.8057468,-122.5107768,3199,0.269799719,0.002331851
53011040413,6561757,0,45.773184,-122.5736758,2707,0.133749598,0.000759031
53011040909,4218162,0,45.7167147,-122.6749553,5088,0.148815486,0.000487448
53011040511,86167374,10974,45.7007097,-122.3248117,2188,0.623591253,0.009952046
53011040710,27874496,0,45.7225398,-122.5228346,4705,0.247223875,0.003221495
53011040709,11630295,0,45.7157527,-122.5688437,4196,0.191318731,0.001343969
53011040712,2919739,0,45.6887565,-122.5161764,5413,0.087948863,0.000337237
53011041327,7385715,0,45.6493684,-122.4922069,8381,0.179691198,0.000852477
53011041333,1462336,0,45.6535585,-122.5199274,3270,0.064218386,0.000168799
53011040608,9641529,559305,45.6152597,-122.4559946,3817,0.190317925,0.001176784
53011041328,5485526,0,45.601075,-122.4749338,5558,0.140123317,0.000632614
53011041329,3192373,0,45.6134323,-122.4888803,3951,0.084019555,0.000368238
53011040808,3704556,0,45.6860461,-122.6108035,1605,0.102873788,0.000427865
53011040810,2212064,28886,45.6825626,-122.6436105,2728,0.085960144,0.000258806
53011041011,3881500,0,45.658182,-122.6489744,2994,0.097573197,0.000448081
53011041112,2253196,3228,45.6533121,-122.606955,5249,0.066103164,0.000260472
53003960100,1340252473,8348431,46.1500499,-117.1936904,4304,1.976302749,0.157051724
53003960200,295227340,2356333,46.3442652,-117.3012796,4542,1.254075082,0.03478651
53003960300,3966696,669646,46.4190278,-117.0501391,3775,0.137217456,0.000542543
53003960500,1850664,0,46.4061375,-117.0499952,3424,0.069645543,0.000216514
53003960400,1586752,0,46.4127102,-117.0673121,2165,0.061489573,0.00018566
53003960600,4900087,100726,46.3949655,-117.0631243,3413,0.134725084,0.000584936
53011041111,771802,0,45.6457259,-122.6086854,3096,0.047264066,8.90773E-05
53011041331,1458363,0,45.6495867,-122.5520618,2565,0.055914639,0.000168328
53011041330,1838009,0,45.6502591,-122.5389671,4436,0.06270207,0.00021215
53011041326,3482865,0,45.6644891,-122.5185964,2499,0.084264654,0.000402107
53011040707,1656649,0,45.6801614,-122.5326231,3245,0.094248876,0.000191318
53011040610,2983974,62122,45.5996711,-122.4137919,3193,0.100611986,0.0003513
53011040609,3243631,0,45.5949523,-122.44357,4508,0.100130196,0.000374029
53011042400,1021218,444839,45.6259104,-122.68021,1995,0.057188246,0.000169146
53011040809,2285631,0,45.689549,-122.6401626,6176,0.088685385,0.000263999
53011041010,3577023,0,45.6722381,-122.6504034,3385,0.099781592,0.000413035
53011040409,8280669,0,45.7393308,-122.6210146,1834,0.146950823,0.000957292
53011040411,2049297,0,45.718068,-122.6438862,1874,0.078226586,0.000236821
53011040711,2011351,0,45.6879345,-122.5423355,3098,0.063909952,0.000232312
53011040510,47165851,380007,45.6136063,-122.3265805,5032,0.372357601,0.005484418
53011040301,28336793,907977,45.8463717,-122.7080816,1471,0.286557371,0.003387097
53011040415,3596132,0,45.7909813,-122.5367058,3839,0.085993764,0.000416113
53011041332,1580129,0,45.6466497,-122.5184937,3622,0.066459836,0.000182374
53011042500,937303,0,45.6333594,-122.6679381,1176,0.048131391,0.000108155
53011042600,7399119,1831954,45.6218627,-122.6568435,4653,0.182620268,0.00106496
53011042700,1102003,0,45.633749,-122.6328747,4320,0.050168012,0.000127161
53011042800,2455104,0,45.6235146,-122.6236862,2772,0.115480047,0.000283245
53011042900,1614205,0,45.6251969,-122.6074893,1545,0.056023239,0.000186236
53011043000,1315540,0,45.6253467,-122.597066,1756,0.052376083,0.000151778
53011043100,3010906,368254,45.6141997,-122.5882431,3884,0.111891616,0.000389787
53011040102,53791197,59538,45.8496868,-122.4571848,3590,0.366648504,0.006239038
53011040201,59802527,1594263,45.9010649,-122.6704028,5670,0.42567365,0.007118105
53011040403,42732054,161327,45.7890933,-122.6366593,3848,0.375706714,0.004963387
53011040603,55563452,0,45.684575,-122.4240685,4683,0.452994752,0.006417243
53011041009,2436545,4944,45.6863235,-122.6702984,3578,0.070399819,0.000281985
53011041108,3199755,0,45.6571872,-122.5884603,6626,0.083934689,0.000369373
53011041319,3253053,0,45.6352312,-122.5177639,6022,0.083425192,0.000375382
53011041320,2225846,0,45.6216076,-122.5125594,5941,0.083747529,0.000256786
53021020800,1177663459,12189657,46.6393457,-119.0316968,8296,2.31190953,0.139789756
53021020700,1408496212,30711178,46.5091907,-118.6934019,1412,2.870791458,0.168667849
53011041322,2185452,0,45.6154349,-122.5408143,4386,0.080481861,0.0002521
53011041313,1822370,0,45.6548641,-122.5630201,2534,0.066352632,0.000210362
53011041312,2708897,0,45.6634038,-122.543692,4038,0.077329635,0.000312745
53011040604,22095554,0,45.6636523,-122.466735,5486,0.286677005,0.002550962
53011040408,20318289,6272,45.7528163,-122.5617425,3454,0.269686271,0.002350149
53011040407,5736083,0,45.7736235,-122.5243706,5343,0.122605091,0.000663526
53011040505,39886400,0,45.757665,-122.4695379,5584,0.33892907,0.004612591
53011040507,25523026,8156513,45.5634331,-122.2960013,1998,0.285495295,0.003881734
53011040508,6434073,85217,45.5873479,-122.3255307,6310,0.15452462,0.000751632
53011040509,1893515,812873,45.5798368,-122.3603524,2990,0.105622193,0.000312002
53011040504,194687733,96941,45.7737011,-122.3595735,4883,0.957676896,0.022530871
53011041400,8647115,4450035,45.5798678,-122.431821,5075,0.235278647,0.00150985
53011041500,3600219,1196964,45.583427,-122.3896813,2732,0.131117529,0.000553059
53011040605,21086957,646853,45.6201956,-122.4059331,4680,0.245497672,0.002507278
53011040202,69907189,457720,45.9146802,-122.5979125,3658,0.507346757,0.008158546
53011040203,61273935,218994,45.8428093,-122.5763423,5442,0.543653286,0.007122095
53021020501,9300431,2212775,46.251801,-119.2036663,4668,0.17341498,0.001343223
53021020502,11021905,1772606,46.2434073,-119.1565584,8403,0.173629888,0.001492459
53021020100,38546586,4015363,46.2429771,-119.0647059,9654,0.367149587,0.004964726
53021020601,534689974,7632208,46.4358937,-119.1270079,7412,1.296637433,0.063483089
53021020200,2476581,0,46.2364726,-119.0967532,6021,0.080650976,0.000288856
53021020300,3631236,0,46.2493848,-119.1100998,5727,0.111094519,0.000423628
53021020400,4440247,552306,46.233135,-119.1187903,9393,0.119447048,0.000582267
53011040706,1891044,0,45.6739868,-122.5386905,3702,0.082246601,0.000218363
53011040805,12794606,4329,45.7165759,-122.6116552,5735,0.180000402,0.001478916
53011041205,2457082,0,45.6322569,-122.5876937,4649,0.092889923,0.000283517
53011040703,4839629,0,45.6814588,-122.5633821,6384,0.095807026,0.000558917
53011041104,1911989,0,45.6692734,-122.5736204,3799,0.067242601,0.000220763
53011041317,2944218,0,45.632201,-122.5524673,4080,0.087755123,0.000339726
53011040806,3494967,0,45.6891294,-122.586046,4611,0.084547449,0.000403681
53021020606,9572923,1107276,46.2783319,-119.2378808,6484,0.202410649,0.001246605
53021020603,3028169,0,46.2668132,-119.2016739,3907,0.09870447,0.000353382
53021020605,7143737,0,46.2682513,-119.1619435,6786,0.157193464,0.000833689
53021980100,7196798,0,46.2658309,-119.1195916,0,0.123572725,0.000839842
53039950100,3308173076,54066042,45.9129638,-120.558828,8325,4.181733579,0.389812572
53039950200,906393322,23252044,45.7833556,-121.1252466,4224,1.989279024,0.10753899
53039950300,632112830,7745294,45.8749299,-121.4786823,7769,1.56397897,0.074145803
53037975402,14180754,98457,46.9813794,-120.5169286,4855,0.164068577,0.00168818
53037975100,1765437349,52872534,47.3623665,-121.0394032,6339,2.896871406,0.216534161
53037975500,16154435,209851,47.0198463,-120.5839142,5753,0.267825717,0.001936031
53037975600,8115613,329237,46.9829719,-120.5538963,2615,0.183123893,0.000998487
53037975700,1062613897,23506705,46.8620898,-120.2290825,4255,1.863377408,0.128129039
53037975200,1540975726,2502154,47.0427529,-120.9140877,5238,3.208136202,0.182689896
53037975300,1536056328,12851404,47.1364609,-120.3268257,4359,2.274642046,0.183631841
53037975401,6369832,0,47.008078,-120.5198838,7501,0.123857298,0.000753475
53067010200,5796266,900370,47.0610404,-122.881286,5141,0.137100743,0.000792908
53067010300,3969862,712,47.0447883,-122.8734533,5064,0.126258339,0.000469982
53067011100,6724028,2210276,47.0668763,-122.9374551,3568,0.173176576,0.001057972
53067012420,87317370,1701310,46.9564727,-122.7168816,4021,0.477355577,0.010520582
53067011420,5632092,691558,47.0107422,-122.7992162,6707,0.143081322,0.000748111
53067012320,29847009,217932,47.028425,-122.6846515,2839,0.418786725,0.003557716
53067012000,23576362,15693040,47.0881511,-122.9593951,7158,0.383644037,0.004652467
53067012100,29109439,16599587,47.1355247,-122.8749908,4175,0.352595518,0.005418082
53067011410,2648011,0,47.0298796,-122.8092591,5159,0.094517667,0.000313354
53067011000,27944344,2553202,46.9953083,-122.981333,4879,0.321216892,0.003607061
53041971000,9661571,270821,46.6374367,-122.9478547,2949,0.216557447,0.001166936
53041970600,1168652,80508,46.717403,-122.9679788,2005,0.066302052,0.000146973
53041971200,142674531,2424157,46.5102443,-122.7358776,3303,0.819539788,0.017011296
53041971300,106700712,0,46.5334909,-122.8783078,5571,0.623119081,0.012512077
53041971100,352152608,1044620,46.6735522,-122.7804914,3819,1.229320117,0.041526572
53041971800,1119123409,6525294,46.6702665,-122.289677,4175,3.146052197,0.132329734
53041971900,539654075,28054090,46.5148965,-122.1671403,2931,2.092764532,0.066547908
53041971700,667670642,28368475,46.4600455,-122.5150257,4652,2.012064981,0.081512353
53041971400,54798315,389216,46.6131759,-122.9633483,2608,0.516125709,0.006480466
53041971600,182548453,884926,46.4313125,-122.9917074,3945,1.013594608,0.021472594
53041972000,1750057153,14077252,46.4997923,-121.6769309,2911,2.920656045,0.206993416
53041971500,707016383,1723470,46.5109989,-123.1649688,7092,1.693252811,0.083082299
53041970100,450232173,711746,46.6812003,-123.1794022,3379,1.098839808,0.053043968
53041970200,34112575,1336882,46.6942359,-123.0042647,3248,0.588595468,0.004168538
53041970300,15018868,286658,46.7490865,-123.0037407,4973,0.226294291,0.001801597
53041970400,35802085,222143,46.7385006,-122.9358023,5703,0.330459183,0.004240228
53041970500,2348771,183444,46.7297544,-122.9655412,2099,0.075156267,0.000297991
53041970700,12839986,0,46.7044996,-122.9284675,4184,0.274104579,0.001510361
53041970800,37781225,50340,46.6668269,-122.9279048,4109,0.426821541,0.004447007
53041970900,1867276,2885,46.6545114,-122.9680228,1799,0.0816205,0.000219793
53015001900,292314800,8370024,46.2455926,-123.0929788,5118,1.096418153,0.035075089
53015002001,227567464,1633499,46.3321231,-123.0318131,3609,1.1660879,0.026778404
53015002002,188620181,6692694,46.3249967,-122.8456599,6062,0.924220637,0.022816363
53015001800,1149791052,6156762,46.2507184,-122.4846521,1689,2.019667831,0.134853144
53015001600,106630680,4763003,46.0301286,-122.7847551,6330,0.630000229,0.012942917
53015000300,23919103,12119204,46.1039654,-122.9314329,509,0.45814068,0.00419353
53015000400,2188095,129348,46.1377561,-122.9451253,3612,0.06747015,0.000269818
53015000602,2312193,0,46.145116,-122.9541659,3017,0.095490876,0.000269241
53015000702,2978771,0,46.1553542,-122.9711621,3079,0.085697994,0.000346923
53015000800,16010381,92359,46.1721476,-122.9549844,6727,0.25874567,0.001875974
53015000900,13613834,334600,46.180952,-122.9271421,7008,0.18916278,0.001625386
53015001100,6546673,621726,46.127281,-122.9019578,5856,0.166647702,0.000834454
53015001200,20063976,0,46.1296585,-122.8729756,4386,0.242606993,0.00233568
53015001300,9875476,332421,46.1770031,-122.8874011,3606,0.159423947,0.001189251
53067011500,4455287,0,47.0528069,-122.7795308,5759,0.100615065,0.000527443
53067012330,3170179,0,47.0571358,-122.7532426,4246,0.081148325,0.000375335
53067010910,6285663,6220,47.0146389,-122.9280346,6567,0.140450156,0.00074439
53067010520,3715154,586046,47.0363746,-122.9182815,6035,0.102004006,0.000509029
53067990100,0,26834259,47.1433154,-122.7741173,0,0.544168577,0.003182126
53067012221,34810527,5244803,47.1137683,-122.8064783,5219,0.362139911,0.00474761
53067012212,10039187,0,47.0583747,-122.8352518,7005,0.161599919,0.001188621
53067011720,20111686,644137,46.9688575,-122.8534087,4540,0.229271814,0.002453469
53067011822,35970619,343849,46.9372189,-122.9755025,4127,0.329330043,0.004289959
53067010920,9144799,213259,46.9974794,-122.9373651,4122,0.170864914,0.001106707
53067012610,128454384,3317260,46.8839755,-122.8683973,5682,0.804193634,0.015552453
53067011821,33576679,795720,46.9308489,-122.9185908,4224,0.315623777,0.004060188
53067012730,109644023,1077320,46.8581977,-123.0602555,6342,0.585128863,0.01306128
53067012222,26752638,4591130,47.0932954,-122.7484789,7128,0.299246648,0.003713455
53067012211,18575402,1189720,47.0952638,-122.8470031,2563,0.219346179,0.00234182
53015001000,784339,52097,46.1463233,-122.9153892,1226,0.057634826,9.74E-05
53015000501,1111344,0,46.1279016,-122.9523015,2826,0.051922417,0.000129369
53015000502,1470748,0,46.1252644,-122.9607196,4858,0.073469043,0.000171198
53015000601,1226952,0,46.1399901,-122.9668806,3867,0.048615823,0.000142858
53015001700,393217405,876568,46.1340403,-122.7497227,5169,1.226326144,0.045887447
53015000704,6625174,0,46.1687694,-122.9960282,7029,0.140249028,0.000771789
53015001502,71994141,9119327,45.9208101,-122.7587171,7918,0.546373433,0.009408212
53015001501,405573232,15686304,46.0361327,-122.4769936,3005,1.52256078,0.048950352
53015000703,4964037,119620,46.1555515,-123.0023805,1601,0.126948526,0.000592114
53015002100,3510577,463538,46.1295964,-122.9272503,4303,0.128845712,0.000462672
53067011710,9053405,484782,47.0021097,-122.8571915,7502,0.174166747,0.001128121
53067011621,4525264,94358,46.9976109,-122.8323195,6863,0.107962845,0.000546406
53067011623,3031371,6984,46.9922592,-122.8142443,5581,0.088947582,0.00035928
53067012720,77580680,1514810,46.7868664,-123.0756319,6400,0.465162115,0.009319212
53067012620,153939322,2276092,46.8163617,-122.8197368,4519,0.667464607,0.018413086
53067012412,21935601,105963,46.9294784,-122.597481,4794,0.260446316,0.002603394
53067012520,253151341,5191100,46.8293643,-122.6069969,7154,0.97216615,0.030457702
53067012530,67901934,576890,46.8922147,-122.7219396,3909,0.530501686,0.008083904
53067012411,24750944,185449,46.9485769,-122.6244121,7354,0.332037802,0.00294638
53067012510,140530311,6866097,46.8041458,-122.4064625,3233,0.957308663,0.017370192
53067012710,41530313,96049,46.796754,-122.9560046,2246,0.282883707,0.00490458
53067010510,2686574,0,47.0417218,-122.9441939,1703,0.08335227,0.000317988
53067011624,10230588,778734,46.9957959,-122.7683928,3708,0.201189608,0.001301855
53067011622,2159350,467643,46.9987725,-122.7991135,4414,0.078616262,0.000310691
53049950400,1501875270,114882166,46.4979245,-123.674025,3921,2.675631583,0.18941926
53049950500,63010657,22356079,46.3514313,-123.9922094,2475,0.549941463,0.009975257
53049950600,3296809,1093204,46.3483489,-124.0591666,1263,0.0977064,0.00051311
53049950700,26542806,25409913,46.4309285,-124.0283386,2995,0.360705547,0.00608169
53049950800,42157623,107413537,46.5827228,-124.0272568,2374,0.633118481,0.017558283
53049950200,401944061,14771172,46.7444487,-123.6849063,4267,1.520774074,0.049051524
53049950300,376745225,147506637,46.6541745,-123.9011591,3625,1.565700595,0.061610063
53049990100,0,319544731,46.5266447,-124.1089039,0,1.259565604,0.037466717
53067010100,3187486,1817646,47.0452755,-122.9023537,3100,0.113310403,0.000592452
53067011900,135812618,24609904,47.079576,-123.0652531,6767,0.883561365,0.01900226
53067012310,13239658,18124,47.0276194,-122.7511266,9225,0.198040549,0.001568792
53017950100,2155563609,59267237,47.909828,-119.5449568,6499,4.504313731,0.266487837
53017950300,183750726,10114428,47.3750711,-120.155408,6057,1.085180372,0.023088613
53017950400,10690916,1264905,47.4470216,-120.292748,6392,0.193593494,0.001425873
53017950500,2349220,390934,47.4186507,-120.2908202,3264,0.101066672,0.000326613
53017950800,5616807,923497,47.3973133,-120.2652564,5192,0.135926172,0.000779253
53067011200,6775244,50357,47.0465602,-122.8161737,4960,0.148815773,0.000807915
53067010700,5263388,17672,47.0287483,-122.8607989,5422,0.1240847,0.000624924
53067010800,16568343,188449,46.9871304,-122.9051948,6309,0.244582717,0.001981305
53067011810,189185022,340455,46.9612326,-123.0843757,3521,0.805591144,0.022400178
53067011610,8000935,1340687,47.0319295,-122.7795945,7501,0.166532084,0.00110533
53067010600,4144604,389525,47.0552437,-122.9244767,5960,0.102823869,0.000536793
53067010400,4094338,143620,47.0242771,-122.884302,3513,0.109264754,0.000501457
53067011300,3321881,518484,47.0249695,-122.8350725,4336,0.091984147,0.000454408
53017950600,5939995,0,47.4260517,-120.2700225,4453,0.135184141,0.000708121
53017950700,2636823,0,47.4111559,-120.2707239,4350,0.100280835,0.000314254
53017950200,2345324173,4161748,47.5940007,-119.7789778,2224,3.542883666,0.281010512
53073001201,2468909,0,48.7219185,-122.4831149,6489,0.093530704,0.00030174
53073010403,21282606,39615825,48.9664892,-122.8028201,5130,0.392625446,0.007479003
53073000501,2541846,0,48.7563887,-122.4683045,5189,0.090484397,0.000310865
53073000502,1247204,422756,48.7557197,-122.4860422,2668,0.083369656,0.000204231
53031950500,160740339,255869323,48.1275375,-122.9135146,6514,1.348947588,0.050334106
53031950300,208134511,79742447,47.9053451,-122.7180541,6148,0.924092417,0.034635078
53031950400,35026810,91748137,48.0726958,-122.7041782,3944,0.584824087,0.015297299
53031950202,251455410,80659429,47.8154142,-122.8675806,1816,1.51710258,0.039892768
53031950601,10043510,23439582,48.1384396,-122.7651039,6299,0.339122149,0.00404602
53031950602,11224386,13264349,48.1398058,-122.7969845,3020,0.275992388,0.002959549
53031990000,0,250747252,47.7320473,-124.5333741,0,1.210431778,0.030060067
53031950702,3994936813,187280755,47.7378495,-123.8276924,2131,4.35192061,0.501307517
53073000100,86779508,351337,48.7904673,-122.3710261,8998,0.569531992,0.010664904
53073000200,42714496,2864878,48.8042533,-122.5426162,9737,0.383714047,0.005579583
53073000300,6431075,1303425,48.7752634,-122.5116783,7430,0.152718021,0.000946269
53073001100,5694083,66868235,48.7150195,-122.5187975,6637,0.408450951,0.008867538
53073000400,4590149,537399,48.7675617,-122.4877903,6349,0.141346594,0.000627229
53073000600,1063019,157711,48.7478908,-122.4859588,1638,0.059296646,0.000149273
53073000700,3158691,0,48.7640118,-122.449892,6489,0.100079254,0.000386363
53073001000,2481582,0,48.7369217,-122.4797992,7138,0.08277272,0.000303379
53073010401,79700428,4935998,48.9733464,-122.6695651,8049,0.586680939,0.010395051
53073010100,4232829074,109515132,48.8498915,-121.4903838,7895,4.247227875,0.531713493
53073010501,82430666,75432885,48.8849593,-122.7835025,7274,0.786164398,0.01934527
53073010600,49666248,976234,48.8653072,-122.524321,6480,0.367843962,0.006207331
53073010900,23970348,163034170,48.6934263,-122.6794705,964,0.924072108,0.0228598
53073940000,53520348,41468917,48.7673616,-122.6378452,4706,0.482026092,0.01161952
53073010302,4256932,126977,48.9499532,-122.4556609,4483,0.141387726,0.000538207
53073010301,93202858,696481,48.9574397,-122.5212898,6792,0.482954994,0.011528992
53073011000,12652231,336186040,48.9780512,-123.0350734,1314,1.04915686,0.042808851
53073010200,181256321,2967791,48.9380168,-122.3043688,8079,1.026267864,0.022612558
53073010303,22854852,72712,48.9715778,-122.4351806,5103,0.265455573,0.002816179
53073010502,19544883,613308,48.873552,-122.58656,7426,0.303116312,0.002471047
53073000804,11084398,3295524,48.7647634,-122.3945867,6642,0.217840112,0.001758954
53073000806,94953353,15573147,48.6787353,-122.2941322,7983,0.663148765,0.013502319
53073000805,26695370,1156870,48.7260983,-122.3888087,4966,0.327739643,0.003404197
53073000803,4604078,16251,48.7720866,-122.4334799,6275,0.162559029,0.000565194
53073010702,58514467,893178,48.8421976,-122.320882,4382,0.572102638,0.007278993
53073010701,85518880,1486534,48.8825394,-122.4248924,6197,0.440550295,0.010667101
53073001202,57639236,30195137,48.659841,-122.4547075,3515,0.639983026,0.010723357
53073000902,16470289,584593,48.715478,-122.4482859,5833,0.224560976,0.002084021
53073010404,59630878,125875006,48.9021484,-122.7644472,6252,1.015577865,0.022758351
53073000901,5284314,0,48.7451848,-122.448307,6638,0.111879503,0.000646124
53005010803,11439243,382802,46.2448896,-119.3038171,6690,0.277373492,0.001379125
53005011900,165136750,1018794,46.3234263,-119.5823241,5808,0.789414682,0.01941078
53005011402,7313005,37468,46.179882,-119.1156189,5016,0.1250721,0.000856466
53005011001,4338765,1454093,46.2216175,-119.1634678,4975,0.145019195,0.000675468
53005010902,2563578,0,46.2062577,-119.1912849,4907,0.10001549,0.000298841
53005011700,35139069,708894,46.2045749,-119.7672865,7076,0.310315305,0.004178749
53005010901,7335272,400429,46.2191229,-119.2093445,6177,0.143613138,0.000902024
53005011800,876690161,3368212,46.2988662,-119.7162676,6546,2.219903542,0.102759687
53005011600,1547146204,90776432,45.9979875,-119.4877143,931,2.477350176,0.190281073
53005011300,5250680,1745310,46.2088837,-119.1124147,5067,0.178290599,0.000815578
53005010600,7832833,1776719,46.2598545,-119.2649691,4296,0.159309424,0.001121294
53005010500,2603013,0,46.2841983,-119.2819,3022,0.070176429,0.000303864
53005011401,2295638,0,46.1944776,-119.1192775,3810,0.095554535,0.00026755
53005011501,52904598,17061534,46.1421053,-119.0196317,6740,0.541205609,0.008147199
53005011200,2516756,0,46.2045585,-119.1330499,8552,0.087527796,0.000293373
53005012000,1140794536,25758973,46.5121696,-119.5581728,5,1.726781603,0.1367464
53005010100,6468241,4004151,46.3175345,-119.2636188,4448,0.181003815,0.001223239
53005010202,5224309,0,46.3226084,-119.2785282,6060,0.136168668,0.000610284
53005010300,5723041,425194,46.2847146,-119.3094209,5010,0.147201625,0.000717659
53005011100,5167027,0,46.1971927,-119.1489901,7365,0.13474233,0.000602231
53005010201,43526965,1095385,46.3306258,-119.3361242,4295,0.408518678,0.005213427
53005010400,1502237,0,46.2814887,-119.2938376,3617,0.060859447,0.000175356
53005011002,2963068,0,46.2041758,-119.169451,4475,0.074074246,0.000345397
53005010708,8541461,118348,46.2934974,-119.3739178,2440,0.190310417,0.001011079
53005010701,36825242,475406,46.2926896,-119.4425483,2138,0.331712978,0.004354305
